vehicle_id,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7
24354,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24356,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24357,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24360,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24361,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
24365,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24367,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24368,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat2,Cat0
24372,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24373,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24375,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24376,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24378,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24380,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
24382,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0
24383,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24384,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat4,Cat0
24385,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
24386,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat4,Cat0
24388,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24390,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24391,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24392,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat0
24394,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
24395,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
24396,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24397,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat2
24398,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat4,Cat0
24399,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24400,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat2
24401,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24402,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24403,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24404,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24405,Cat1,Cat17,Cat5,Cat3,Cat0,Cat0,Cat5,Cat0
24408,Cat1,Cat12,Cat2,Cat0,Cat0,Cat0,Cat3,Cat2
24409,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat2
24410,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat2
24411,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat3,Cat3
24413,Cat1,Cat7,Cat1,Cat3,Cat0,Cat3,Cat3,Cat3
24414,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24415,Cat1,Cat12,Cat2,Cat0,Cat0,Cat0,Cat4,Cat0
24416,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24417,Cat1,Cat12,Cat2,Cat0,Cat0,Cat0,Cat4,Cat0
24418,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24419,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24420,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24421,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24425,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24426,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24429,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24430,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24431,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24433,Cat1,Cat15,Cat6,Cat3,Cat1,Cat0,Cat5,Cat2
24434,Cat0,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1,Cat2
24437,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24438,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24442,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24443,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24444,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24445,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24446,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24448,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24449,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24450,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24452,Cat1,Cat5,Cat1,Cat0,Cat0,Cat0,Cat3,Cat2
24453,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24454,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24455,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0
24456,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24458,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24459,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24460,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24461,Cat1,Cat1,Cat1,Cat3,Cat0,Cat0,Cat3,Cat3
24462,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24466,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24467,Cat0,Cat1,Cat1,Cat2,Cat0,Cat1,Cat1,Cat0
24468,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
24469,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24470,Cat0,Cat7,Cat15,Cat2,Cat1,Cat0,Cat2,Cat1
24471,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24472,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24473,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
24474,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24478,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24479,Cat1,Cat7,Cat10,Cat2,Cat0,Cat0,Cat4,Cat2
24480,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
24481,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
24482,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
24483,Cat0,Cat14,Cat0,Cat1,Cat0,Cat1,Cat0,Cat0
24484,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
24485,Cat1,Cat14,Cat0,Cat2,Cat0,Cat0,Cat4,Cat2
24486,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
24487,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24488,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24489,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat6
24491,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24493,Cat0,Cat14,Cat1,Cat2,Cat0,Cat0,Cat0,Cat6
24494,Cat1,Cat0,Cat0,Cat2,Cat0,Cat0,Cat3,Cat4
24498,Cat1,Cat0,Cat0,Cat2,Cat0,Cat0,Cat3,Cat4
24499,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24500,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24501,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat6
24503,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24505,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24507,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat6
24509,Cat0,Cat7,Cat5,Cat2,Cat0,Cat0,Cat2,Cat4
24510,Cat0,Cat7,Cat1,Cat1,Cat0,Cat1,Cat0,Cat4
24516,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24517,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24518,Cat1,Cat20,Cat0,Cat0,Cat0,Cat1,Cat11,Cat7
24520,Cat0,Cat7,Cat0,Cat3,Cat0,Cat0,Cat0,Cat8
24521,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24522,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24523,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24524,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4
24525,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24528,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24530,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24532,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24533,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24535,Cat0,Cat4,Cat9,Cat0,Cat0,Cat2,Cat2,Cat6
24536,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24539,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24543,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24544,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat4
24545,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24546,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24548,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat3,Cat4
24549,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat7
24550,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat7
24551,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24553,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24556,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat4,Cat4
24557,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24558,Cat1,Cat10,Cat9,Cat2,Cat0,Cat0,Cat4,Cat6
24559,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24562,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat5
24563,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24564,Cat0,Cat7,Cat2,Cat1,Cat0,Cat1,Cat0,Cat4
24565,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24566,Cat1,Cat13,Cat2,Cat1,Cat0,Cat0,Cat4,Cat4
24567,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat4
24569,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat7
24571,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat6
24573,Cat0,Cat0,Cat2,Cat0,Cat0,Cat1,Cat0,Cat6
24574,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat7,Cat5
24575,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat7
24576,Cat1,Cat8,Cat5,Cat2,Cat0,Cat3,Cat5,Cat6
24577,Cat0,Cat1,Cat0,Cat3,Cat0,Cat0,Cat0,Cat5
24578,Cat1,Cat9,Cat3,Cat0,Cat0,Cat1,Cat4,Cat4
24579,Cat1,Cat4,Cat6,Cat3,Cat1,Cat0,Cat5,Cat4
24580,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24582,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24583,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4
24584,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24585,Cat1,Cat0,Cat1,Cat0,Cat0,Cat0,Cat3,Cat5
24586,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24588,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24589,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24592,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat7
24593,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4
24594,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24596,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24597,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24598,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24599,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24600,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24602,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24603,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24604,Cat1,Cat1,Cat1,Cat2,Cat0,Cat0,Cat4,Cat4
24605,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24606,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24607,Cat0,Cat18,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24610,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24611,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24612,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24615,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24618,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24619,Cat1,Cat7,Cat10,Cat2,Cat0,Cat0,Cat4,Cat4
24620,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24621,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24623,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24624,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat7
24625,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat1,Cat4
24626,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24627,Cat0,Cat13,Cat7,Cat0,Cat0,Cat0,Cat0,Cat4
24629,Cat0,Cat8,Cat0,Cat0,Cat0,Cat2,Cat0,Cat5
24630,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24632,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24633,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24637,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24638,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24639,Cat2,Cat10,Cat1,Cat3,Cat0,Cat0,Cat9,Cat5
24640,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24643,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat4
24644,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24645,Cat0,Cat18,Cat0,Cat3,Cat0,Cat0,Cat0,Cat5
24647,Cat1,Cat9,Cat3,Cat0,Cat0,Cat1,Cat4,Cat7
24649,Cat0,Cat7,Cat10,Cat0,Cat0,Cat0,Cat0,Cat7
24650,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24651,Cat0,Cat8,Cat10,Cat0,Cat0,Cat2,Cat2,Cat7
24652,Cat2,Cat10,Cat1,Cat3,Cat0,Cat0,Cat9,Cat5
24653,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat1,Cat4
24656,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24657,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24659,Cat0,Cat22,Cat13,Cat0,Cat1,Cat0,Cat2,Cat7
24660,Cat1,Cat10,Cat12,Cat0,Cat0,Cat3,Cat4,Cat7
24661,Cat1,Cat10,Cat12,Cat0,Cat0,Cat3,Cat4,Cat7
24663,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24664,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24666,Cat1,Cat10,Cat6,Cat3,Cat1,Cat4,Cat5,Cat5
24667,Cat1,Cat9,Cat3,Cat0,Cat0,Cat0,Cat4,Cat7
24669,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24671,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24675,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24677,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat4
24678,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24680,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat7
24681,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24682,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24683,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24684,Cat1,Cat15,Cat10,Cat0,Cat0,Cat0,Cat5,Cat7
24685,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24686,Cat0,Cat4,Cat5,Cat0,Cat0,Cat0,Cat0,Cat7
24687,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24689,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24690,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24691,Cat1,Cat19,Cat12,Cat0,Cat0,Cat0,Cat3,Cat5
24692,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24693,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24694,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat5
24695,Cat0,Cat13,Cat0,Cat0,Cat0,Cat0,Cat0,Cat7
24696,Cat1,Cat5,Cat13,Cat2,Cat1,Cat0,Cat5,Cat7
24697,Cat1,Cat1,Cat1,Cat1,Cat0,Cat1,Cat4,Cat4
24699,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24701,Cat1,Cat18,Cat12,Cat2,Cat0,Cat0,Cat3,Cat4
24702,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24703,Cat1,Cat15,Cat0,Cat2,Cat0,Cat3,Cat3,Cat4
24704,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat4
24706,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24707,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24708,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24709,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24714,Cat0,Cat24,Cat13,Cat0,Cat1,Cat0,Cat2,Cat7
24716,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24717,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24721,Cat0,Cat13,Cat0,Cat2,Cat0,Cat1,Cat0,Cat4
24723,Cat1,Cat7,Cat0,Cat0,Cat0,Cat3,Cat4,Cat4
24725,Cat0,Cat22,Cat13,Cat0,Cat1,Cat0,Cat2,Cat7
24726,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24727,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24728,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24730,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24731,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24732,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24733,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24734,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24735,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat6
24736,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24737,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4
24738,Cat0,Cat9,Cat3,Cat1,Cat0,Cat1,Cat0,Cat7
24739,Cat1,Cat7,Cat10,Cat3,Cat0,Cat0,Cat4,Cat8
24740,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat2,Cat7
24741,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24742,Cat0,Cat6,Cat0,Cat0,Cat0,Cat0,Cat0,Cat7
24743,Cat0,Cat9,Cat3,Cat0,Cat0,Cat1,Cat0,Cat7
24744,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24746,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat6
24747,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat7,Cat5
24748,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24749,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24750,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24752,Cat1,Cat7,Cat2,Cat3,Cat0,Cat0,Cat4,Cat8
24753,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24755,Cat0,Cat16,Cat12,Cat0,Cat0,Cat0,Cat0,Cat4
24756,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat5
24757,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24759,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24760,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24761,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24764,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24767,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24768,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24769,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24771,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24772,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24773,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24774,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat7,Cat5
24775,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat5
24776,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24781,Cat0,Cat12,Cat0,Cat1,Cat0,Cat0,Cat0,Cat4
24783,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24784,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24786,Cat0,Cat18,Cat12,Cat0,Cat0,Cat0,Cat0,Cat6
24787,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24788,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24789,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat7
24791,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat4
24792,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat5
24793,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat4
24795,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat4
24798,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24799,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24800,Cat0,Cat22,Cat13,Cat0,Cat1,Cat0,Cat2,Cat7
24802,Cat0,Cat7,Cat1,Cat0,Cat0,Cat0,Cat0,Cat4
24803,Cat1,Cat4,Cat0,Cat2,Cat0,Cat0,Cat4,Cat4
24804,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24805,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4
24808,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24809,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24810,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat7
24811,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat7
24812,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4
24814,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat2,Cat4
24815,Cat2,Cat7,Cat0,Cat3,Cat0,Cat0,Cat9,Cat5
24816,Cat1,Cat15,Cat1,Cat3,Cat0,Cat3,Cat4,Cat5
24817,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24818,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat7
24819,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat4
24820,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat7
24821,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat5
24822,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat7
24825,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat1,Cat5
